senha,tempo
1,0.14646310017281824
2,1.6640606510875509
3,2.7600989639771742
4,1.6078563105831956
5,0.2920106514887322
6,0.6710540586201863
7,6.713912102274959
8,1.086831514065786
9,0.3547700235774438
10,0.11130898706467414
11,1.8146347150782685
12,1.1000337152491202
13,0.4967683970876404
14,0.2522494569724674
15,2.494609024833464
16,1.156934947668851
17,0.4915735937198631
18,0.35389819403535855
19,0.7030549093714744
20,0.08258276645061124
21,0.3312577297892694
22,1.6696730197710057
23,3.185187839870984
24,0.38593453760640495
25,1.2280996931298087
26,0.5112383154955834
27,1.985677480371871
28,2.635919650502557
29,0.41913572361610363
30,3.390871020359678
31,0.23409142667085187
32,0.07394279882568996
33,2.215012002751746
34,0.839340847898483
35,0.3774905033290359
36,0.6438044620754518
37,0.11750388313883814
38,1.0412197032071628
39,2.766322211786175
40,1.539022349167157
41,0.11135071625591997
42,0.4277275753507789
43,2.8227379699849022
44,4.282295817681332
45,1.727423241637747
46,0.5400492224562665
47,3.182585893134033
48,1.0731850340836244
49,2.4759275126692106
50,0.45856170183448103
51,4.922657333909093
52,2.619381456289481
53,0.18673749922172506
54,1.0811725190075103
55,2.4151921350911456
56,1.18456348277227
57,0.06757710749568678
58,1.7346460717487933
59,4.220587208992625
60,2.1448293222344152
61,0.5024714359849685
62,1.8194977626170206
63,0.4184916868461209
64,0.2737787273670812
65,4.1156798329167845
66,4.783985471145719
67,1.861649559111594
68,0.2870384071233746
69,0.041635128411806575
70,1.0670162791730857
71,0.9209348170502318
72,0.383947799914655
73,1.434459079671624
74,0.8045124637337371
75,0.36359797821354345
76,1.8231887439578947
77,2.2416071245480715
78,1.1404464582415406
79,3.1156202667447976
80,1.7414755288594423
81,0.5866797757467634
82,1.3029710909380736
83,0.35048563819726397
84,0.28104774001297106
85,0.5998154652096448
86,1.1212308463213119
87,0.7214560425673893
88,3.3283438999387234
89,0.27692293398050893
90,1.5017704896076012
91,2.4981460641850823
92,1.0309986088166128
93,1.3389849190022456
94,2.3656390527487337
95,0.16253270376865758
96,0.7268926796561043
97,0.06673814982453571
98,1.3904210131505879
99,0.31111618696612153
100,0.343044884787477
101,0.6991448903820979
102,2.079319438380807
103,0.6752369510111044
104,2.1491479598624084
105,0.5402900191720273
106,0.9711745062426418
107,7.532762722132342
108,3.499288575397299
109,0.19245778619247514
110,0.6987911078914656
111,2.2617364905714523
112,0.16370844049643735
113,0.1760583803971731
114,2.761160864194619
115,2.332551731367422
116,4.69410168019479
117,0.3349998139669375
118,0.6652166501447584
119,1.2062170789124997
120,1.1308793504324688
121,0.23186541291728915
122,0.09856328594044769
123,2.8854754868942996
124,1.083405433039668
125,1.7225777794759154
126,6.456236543725483
127,3.2832279149770605
128,0.9361707541648581
129,0.9065880352266383
130,6.5316239204598965
131,2.5858094181541342
132,3.782758867885768
133,0.7879601215903976
134,0.029898925144772798
135,3.045157722527554
136,3.781392699033722
137,0.8933377026283944
138,0.060364903145324625
139,2.7747757968757387
140,0.7270116140908816
141,3.5950106277672065
142,1.9817726515342315
143,1.310627948440325
144,1.3379296284235214
145,0.8720698630761514
146,0.23216765222574115
147,0.10748754592705959
148,0.15922868895188375
149,0.7209500065411135
150,2.1060371639486295
151,0.14421317511324047
152,0.5540123505226097
153,0.020344069610489894
154,1.191739823975442
155,0.2936619745294384
156,2.2175496653874904
157,0.4535723573494227
158,2.9421422325364768
159,1.232749822472115
160,1.3179935562758418
161,0.4685041840053984
162,0.4913291812102407
163,0.4980188751987149
164,1.566153036774505
165,2.0366572689497424
166,2.16449815299843
167,1.7207626523517763
168,0.3137650678666187
169,0.4048049615262357
170,1.5891426269591153
171,2.347637226788307
172,0.572737228580256
173,1.6664661120156323
174,2.60772160564309
175,1.064959074587548
176,1.5750619537044948
177,0.40136440800363593
178,1.534322270104999
179,1.1159802387108317
180,0.2531352019296963
181,1.7226345427185077
182,0.8367463736500369
183,2.123625124423301
184,4.296276325724653
185,1.69294447641117
186,4.186491836822166
187,0.502668720538401
188,2.2427490359167335
189,2.3684106075310813
190,0.6120888107851814
191,0.05650373856284322
192,0.4090928204771397
193,1.288743676401439
194,0.931444515654362
195,1.349852006580188
196,0.47236760956591817
197,0.006684768406916564
198,1.0864483398053277
199,1.719348508328581
200,0.9504578394993669
201,0.3226646212025088
202,0.14807355293318109
203,1.2276880655822329
204,1.1735404010124089
205,0.29812704374256477
206,1.1613748336528489
207,0.2815223083516904
208,0.2724172309130952
209,2.094754509024523
210,1.0492515371339195
211,2.734527365833469
212,2.5640153801478878
213,0.2577097989431664
214,0.8001819083924481
215,0.23940694481326236
216,0.6708466445514397
217,0.7580765115060031
218,0.04134371229824997
219,0.47640622584846504
220,1.4909065236323302
221,0.3228621330461016
222,2.3491816600401583
223,0.6554752893235161
224,1.6309036838295377
225,1.2815493046916449
226,2.1191687634066296
227,3.5608069194511174
228,0.6779343145572587
229,3.180572785953817
230,0.43157120505885876
231,1.5470220789838987
232,0.6172669614524252
233,3.455631143550918
234,1.0538881264940705
235,0.7037595154129144
236,3.7075914433457573
237,0.75022101566823
238,1.8185202309241162
239,0.612122905258117
240,0.7568318032326817
241,2.5303018793777468
242,1.1112011390344512
243,0.39470291018363135
244,0.7484173579180733
245,1.088558806997374
246,0.0669701292415815
247,0.6208808430613073
248,4.900477880131794
249,4.566190063150099
250,0.19741239718425319
251,1.1261775007514263
252,1.5417212274611436
253,1.2640454851922065
254,0.26277833343334167
255,2.404860852328192
256,0.0856751191877972
257,1.3038176873328378
258,0.3918557782485087
259,0.9185338667053026
260,1.0986161132718548
261,0.48316961469302055
262,3.176269174065287
263,0.8446651809385322
264,1.5446855336783931
265,1.0408792269435228
266,2.5473480540453792
267,1.89354600643038
268,0.15139572171221755
269,0.5817913294598893
270,2.1342644391498586
271,0.9544000545157194
272,3.0976620634343637
273,6.154792955962003
274,0.9495071587597399
275,0.1443397977568472
276,1.6647480068739253
277,1.7451524999440444
278,0.10246056563819136
279,0.2787119561330917
280,3.787626112377276
281,1.266819110533408
282,0.22339004744691732
283,0.7930101622262427
284,4.015691458083281
285,4.695615416763354
286,0.1366533845566928
287,0.017233938225732506
288,0.029238839310317698
289,0.5970105764438322
290,1.1672818896126866
291,0.8602861985857784
292,2.358317266197415
293,1.0672804713330906
294,0.29807994910287594
295,2.8555471551381078
296,0.4182150091968653
297,3.3662833554591725
298,2.1268278626910786
299,0.8468807341425739
300,1.0417093435612823
301,3.9940424391571736
302,2.111679422728172
303,3.3341864644614256
304,2.865597839638772
305,3.1606235316638873
306,0.3137291091181694
307,0.6966622978818245
308,1.1631254805710225
309,2.64763286843747
310,0.11784024959555829
311,1.3733043358460324
312,3.018315915915347
313,2.5321386091433578
314,0.2361076304284564
315,1.036485840635196
316,0.523441076464052
317,4.133293857729806
318,0.14844263604368688
319,1.536405241246119
320,1.514112881046637
321,3.060319664564439
322,0.13141580077906193
323,1.5835456564583774
324,0.21793844449561667
325,2.544080783044131
326,0.16115128184663535
327,2.9080391282761955
328,1.8078679769250523
329,0.9469379561632212
330,2.0317498210755915
331,5.99174641898103
332,5.810573409936174
333,1.0610127871757888
334,3.0000452726941096
335,2.854177928109558
336,1.583684109480548
337,2.8048808651212807
338,3.431392587349051
339,1.250109673034619
340,0.0795477026590632
341,1.974781577465195
342,2.4967683020619
343,2.076712221471952
344,0.5331065823429327
345,0.7607686893100163
346,1.6394422019079962
347,1.5159248696052254
348,1.6162138930008978
349,2.949072541414362
350,2.37935116313846
351,0.2132445780685939
352,0.608446510857518
353,3.4039318199963726
354,0.3423468022386759
355,0.006418999544584275
356,0.38522120794302517
357,0.005058704454178519
358,2.305910943682459
359,0.4197779353425514
360,1.3306692045365667
361,0.8511749486434312
362,2.9432955236553715
363,1.949488238364686
364,0.5272497586406957
365,1.7413776306178357
366,4.332983530473267
367,0.005781774732216159
368,2.1758138031021903
369,0.001696052462578979
370,1.3166779222039684
371,0.8149279257367035
372,0.487377319216972
373,2.4256131784465813
374,0.8384574249594747
375,1.416117233033657
376,0.3968722976880011
377,0.11434160207824226
378,2.8287438922889776
379,2.43185855107308
380,1.07108466044929
381,0.4653027593983572
382,1.2909523633101738
383,1.873710894263489
384,1.772564614597234
385,0.3971353153005974
386,0.24569506397321383
387,0.11600938428460657
388,0.4068585501147013
389,0.24909556700614216
390,1.544963674262073
391,0.5786969485753464
392,0.22225376707120953
393,0.9384331956122824
394,2.0604781797455707
395,0.1315103681211945
396,1.1041589317257205
397,1.1470173488075874
398,0.5175884876706413
399,0.09212427874810712
400,0.19675825767458852
401,0.30717750830554624
402,1.4199252546577048
403,1.881209455031057
404,4.845528880364142
405,0.6612684322539975
406,1.1367953652883154
407,0.6783529110996759
408,1.5034999191122778
409,2.65622566038069
410,0.6211706475257046
411,1.394669117593026
412,2.0712754471371593
413,1.4219678219934921
414,0.5747623044884637
415,6.583731137939395
416,1.3360800216107431
417,0.7276419195695796
418,1.4808849986279335
419,0.3625219782480931
420,0.9235521449884124
421,1.007548846029067
422,0.9419506195897684
423,1.6391639235568944
424,0.19813020761671984
425,1.9751106732989503
426,0.5750421218570567
427,0.930069921441546
428,9.851294685890922
429,0.22258869010894594
430,0.9874083642775062
431,0.08345225650709222
432,1.4489363482445683
433,2.682907565562971
434,1.2545740144331807
435,3.948882902991695
436,0.5243474006070218
437,0.31942339594018976
438,0.5827037642260662
439,0.9300023315653143
440,0.2980451030447486
441,5.600888393138813
442,0.6469014284849466
443,1.3671937268788477
444,0.550227539520912
445,2.344545675758699
446,1.3252706908762781
447,1.2492365761074837
448,0.5828179977159018
449,3.296212612351229
450,0.4606496379560003
451,0.4939495557095668
452,1.2058370686021984
453,1.5817132436310217
454,0.08092031109958926
455,3.00956432932996
456,0.9417197029302439
457,1.114612679825154
458,3.605181844312332
459,1.6511221784152783
460,0.35784755079402664
461,0.1744776372317277
462,1.7919952454503765
463,1.1115657059815007
464,0.3185271882508387
465,0.6213884742851816
466,5.955756330878385
467,1.545675448100242
468,1.2144893632966238
469,1.2922679622696425
470,1.9655177492896607
471,4.749529709281724
472,0.08894203739100215
473,5.446228269425866
474,2.34971242873861
475,0.1767343921405471
476,0.35133077375631183
477,2.3645389067776494
478,1.1882524718664158
479,0.24848102263055827
480,1.3547824012578156
481,0.2629595758185309
482,0.04266184925133927
483,1.852371873570898
484,0.20846022328936353
485,0.04632668038140686
486,2.037210452633178
487,0.6617214633741576
488,1.2081711560219155
489,1.6504398859047031
490,1.1003834834293877
491,1.2633240493304985
492,3.8683377534915664
493,0.26019766764771896
494,1.2970866266867254
495,0.7516003906406932
496,2.786914617598831
497,0.8117665159787765
498,1.3306706459943927
499,0.2457743135858856
500,0.1910021486248006
501,0.5048434918761986
502,2.7801807840814003
503,0.4919002841524125
504,1.8766642391014465
505,0.7261272208308971
506,3.0053653557535025
507,0.11640532091973203
508,4.680554150386147
509,1.2778872336922547
510,4.530588724621869
511,3.345559039482006
512,0.20134163226671895
513,0.6586571592432369
514,0.3583762928229932
515,3.3967711280554216
516,0.7701129419835979
517,3.1905724648234894
518,0.6148395192485433
519,0.4969880568487387
520,1.0502987244396285
521,0.022439879622064472
522,3.1877728539295838
523,1.8678272004307126
524,1.9441103546360035
525,0.8012512109834471
526,0.6989227088054782
527,0.6942346303480299
528,1.1013814005438503
529,0.053863814141855315
530,4.619587575615382
531,3.5277059365141046
532,0.6895118705284498
533,1.2305184218840253
534,4.767274704830419
535,0.3650097619187823
536,1.9900005486017935
537,0.17555681202035295
538,0.7792910218386739
539,0.4700617538291673
540,1.026227504795111
541,1.3085604443060772
542,3.93301589372299
543,1.3062314525409011
544,0.17720851567842383
545,1.5010078735677823
546,2.7477860051509113
547,0.05796896146671131
548,0.11636634661775833
549,1.5790871936024073
550,0.7453309011507987
551,0.01305299357390149
552,0.2394769480252254
553,0.8462158012205263
554,0.28483988154311934
555,3.913425359153924
556,0.06287049739619442
557,5.850716350800544
558,1.6285016457399166
559,0.2738911018471064
560,0.87455118077921
561,0.06800155862275951
562,0.1816024351110878
563,0.23291656636694574
564,4.8705077151473715
565,2.5966409718797916
566,2.756523610131003
567,0.18561439122010837
568,0.08714132305280417
569,1.446714645204398
570,0.004680101302462341
571,1.455038754427568
572,0.9842613488244437
573,3.676312098640352
574,0.13165819700903258
575,2.0042267324110834
576,0.16157820910415457
577,2.5963553416255993
578,1.1580517532681376
579,2.55810892247311
580,0.15350553121711855
581,2.8670474061139934
582,4.3070126809183185
583,1.9081390506886011
584,1.5723048001694726
585,1.0678162581451978
586,2.0355068365078166
587,0.600913025584131
588,3.1759552810970924
589,1.2275330811631366
590,1.0691849816491714
591,0.365179740181453
592,0.4856924685612748
593,0.1839499217689536
594,0.9016504034163897
595,0.8424274215345925
596,0.3733321180093362
597,1.5745379529648877
598,0.4663937246895852
599,2.456583222077608
600,1.2874867778278873
601,0.08906115065756838
602,2.697059666460696
603,0.43730299726371336
604,0.19070498209037196
605,0.30555183919755935
606,1.9280230062405808
607,0.43029372548785394
608,0.6338266547852406
609,0.9200761404255208
610,1.03532732043149
611,0.618917372370067
612,3.499626970922076
613,0.7457503595264567
614,2.723268518555952
615,0.40212419513852354
616,1.9396519453065784
617,5.405694796576746
618,0.20077687400357636
619,6.590918196646207
620,2.9473950012452526
621,1.0913435183556914
622,0.009606846625124434
623,0.6299958539342263
624,1.5702755553991095
625,0.12019070963736195
626,1.781268877675345
627,1.0750944527002557
628,0.5481093837802522
629,2.3554579881163127
630,0.41088698111861477
631,0.6745468177462152
632,4.153742479693298
633,4.785526207754134
634,2.295214157111989
635,0.24550288190340078
636,0.09781568135651553
637,0.010065547497787044
638,0.39668730588715856
639,3.5937404023391175
640,4.482514557401759
641,0.8404325889937466
642,1.5037425764658345
643,0.2260854714287785
644,1.0913811355180607
645,0.7551096510602228
646,0.11279299893873007
647,0.48874286026184244
648,0.6698282821524111
649,0.32541151599061857
650,0.7137252947062023
651,0.9724969649458086
652,1.6842268801917304
653,0.6183940870642941
654,0.08302022312725243
655,4.620227457816809
656,1.5854466731793433
657,0.0883174252132614
658,0.3338382123536088
659,0.3716648410693862
660,1.5365781323610639
661,1.4449597350814642
662,0.2908398424548728
663,0.47559213216379853
664,0.567109798041579
665,0.56139052005281
666,2.4862537572438033
667,1.3128125289841066
668,2.669035571008974
669,0.7096550160570038
670,3.790913095394572
671,2.664401197190132
672,0.04480685245210383
673,0.3791747935131722
674,2.9191833178988746
675,1.2949285258533738
676,1.9299083764581426
677,0.5693541458721615
678,1.1574065413629173
679,0.9660557465752582
680,4.124582612707373
681,3.975713121512451
682,0.39058096866335984
683,4.113768318338666
684,3.2666582225601424
685,2.414124166375193
686,0.05602591366615995
687,1.7275754986629686
688,1.3238103812957362
689,1.750295796602853
690,0.4354618807154096
691,1.1901059866793453
692,2.286729760098509
693,2.2011417041187675
694,0.7296108370860572
695,0.9321870518020438
696,0.37536849412877193
697,0.6753189756511977
698,0.3031536148239953
699,0.05988902301773156
700,0.04545585419086058
701,1.5945534558654222
702,0.18989591015269136
703,1.1647299563857305
704,0.82027622667517
705,0.9027812474736338
706,0.001572923906833998
707,3.985321351560633
708,1.7294763259555552
709,0.21135626260776524
710,2.290224491348046
711,2.183552784656041
712,0.2531124132213671
713,3.5644782390711236
714,3.8333532008345346
715,1.3435777841883638
716,4.275242411473716
717,0.5138523027489836
718,0.5919156881729597
719,0.2964603872229921
720,1.5262778174113016
721,0.7575843391346593
722,1.0916675473934643
723,0.7221893410481555
724,0.15392517978646533
725,1.0803791262174267
726,3.7715201459318677
727,0.36764732235114156
728,0.5845608014308697
729,0.1376168828488319
730,3.5134204139783654
731,2.6553643409617904
732,1.290288763987568
733,0.6530353699940322
734,0.12246002299847686
735,0.7247088962200432
736,2.2316984326308145
737,0.5498417247810155
738,0.7174983078893046
739,0.12178742735568443
740,0.8650300826642083
741,4.210725111298458
742,3.301502564734742
743,1.7494738936359506
744,0.06780490844773666
745,1.5632318337312794
746,0.2600165516458783
747,0.7386912860347504
748,2.8520418626355175
749,1.5781446382489581
750,0.5539815219392143
751,1.4694756800844289
752,0.8596099714763326
753,0.06776338278136855
754,0.3841482939027327
755,2.300019140257165
756,0.258120174484557
757,1.8015250467511486
758,2.1159823444901606
759,1.506578218964088
760,0.2623207112728998
761,0.12246665308116067
762,1.0489332956444088
763,1.940297174205314
764,3.1611399235945834
765,1.7167368429519794
766,2.2939101377831816
767,1.9367331896368054
768,0.021921295264556884
769,0.30854864304052065
770,0.10540258463880753
771,0.5161124067359263
772,4.754375309745056
773,0.02963705209212991
774,0.7965385586626947
775,0.15510699373411976
776,0.9215549063049475
777,0.44300924074380743
778,0.6685778322676341
779,1.1000143457339144
780,4.509335402477933
781,0.17555802097382922
782,0.43608621854450896
783,0.015965910471899856
784,2.2857374573997995
785,0.36995812780403264
786,3.7508226766176342
787,1.5856466475188622
788,2.435323169619285
789,0.6097701576927742
790,1.8876636770317754
791,1.1066739035517092
792,0.3081650559083582
793,1.8654071458153463
794,3.60965417499603
795,6.8649730629441805
796,1.3484221575881101
797,3.566012581937119
798,2.0322161401454752
799,0.1454796508043152
800,5.822598598688317
801,0.8515774888700304
802,0.8112359654864899
803,0.44367950591135885
804,4.368803310503497
805,1.8310871763480612
806,4.82101812146402
807,3.9476758213245953
808,1.5913342104528296
809,2.051535581071965
810,1.3755768533949448
811,0.12151078031986134
812,3.635161813369415
813,0.0727369440639365
814,0.417513053139023
815,2.715733074698054
816,0.1381059583512359
817,0.7503818154627997
818,0.12828928573703688
819,3.059784449882272
820,0.4791128945043994
821,2.448915255148357
822,0.44060350275878624
823,0.45436485429736756
824,1.8403954006070098
825,0.696539206854679
826,1.5275750328845465
827,0.07152546399536427
828,0.4159658996444968
829,0.5939623014294445
830,0.6025123033677184
831,0.7032228721860089
832,0.28135245423015287
833,0.7812888560548669
834,1.6331366077847171
835,5.5685575107627745
836,0.6289479160756885
837,2.6970425510419345
838,0.7259072191552558
839,0.5675053858514094
840,2.241840652513865
841,2.3414969489526922
842,1.545477503739665
843,0.06381198967826032
844,0.18494914779422814
845,0.40961777977629976
846,1.7020451342409544
847,6.557683294570666
848,2.0311917969551776
849,3.6953979465481046
850,0.4550905694560593
851,0.5846101008782852
852,0.823103559293872
853,0.21234483510219138
854,1.0390057598143092
855,0.3445110082637658
856,0.8805430363068528
857,0.05712258915556151
858,0.6130311866953182
859,1.3847061772969083
860,2.5641984570414467
861,1.0691887365002763
862,0.36029713172983874
863,2.1884262857401335
864,4.103127902993287
865,0.028361892051542187
866,1.4419712973547028
867,0.3196450538147617
868,1.8648276213425696
869,2.580649002215346
870,0.685500877104892
871,0.4243647601300865
872,1.048530082290949
873,2.0532392847988805
874,3.605719831972845
875,3.3123655006717407
876,1.1998659380484122
877,1.295585891918599
878,0.2176974460475561
879,2.0612060503603318
880,0.09004587327762868
881,0.5490876230901519
882,0.5461409029621782
883,0.6893904505071794
884,0.10205430104619587
885,0.08110824399770493
886,0.9356143645886031
887,0.7430035792006369
888,3.023037429184554
889,1.1002220425372111
890,1.0736411847489302
891,0.4968417387523959
892,3.1303754291221466
893,8.112711713061586
894,1.2076946983097447
895,1.4077668501005427
896,0.14132196655516333
897,1.30509174144618
898,1.2935126514913189
899,0.21512817135570217
900,2.244353144236943
901,0.1525245173012329
902,0.027971342393610085
903,0.16540679775404704
904,2.569226406482771
905,1.2211751237684794
906,0.18523316051959804
907,1.6557896000716181
908,1.9101738623533508
909,0.8850101931023362
910,0.9884510509964648
911,3.67275636141042
912,0.16148703967673583
913,0.8638481423097184
914,1.7491591614550648
915,0.7198120251854727
916,1.968333745489274
917,0.10986598091614
918,2.228184622241365
919,1.8570927558989936
920,2.900728487191375
921,0.4688776250888119
922,0.7825829166178532
923,0.7537374826033474
924,0.04551041128944486
925,4.88848213886036
926,2.6514016575680683
927,2.3797881703707664
928,0.31960134345361735
929,0.07071881898139068
930,1.5496635042885187
931,0.32256950194890044
932,0.7132746491963966
933,1.3761766300317455
934,0.6258431766588062
935,1.4237798600158311
936,0.5125507627649579
937,0.9849457477263859
938,1.0385281725895465
939,2.0632678270142972
940,2.3115428282027017
941,1.9798179300059564
942,2.412012096251501
943,0.1294135108659578
944,1.573541698580109
945,0.7696346334593971
946,0.20886515791493276
947,0.08015795123597809
948,0.15967705306685734
949,0.06132998510114972
950,0.5651970308058967
951,0.4956760571256973
952,4.3953373338801205
953,0.028858027694831145
954,2.1721817002491797
955,1.251865044741531
956,0.010212537357516552
957,0.09440240839342864
958,0.4101828853199232
959,2.5638927343426823
960,1.3887359604746798
961,2.282350599718019
962,3.7517471089781553
963,3.0843813094576635
964,1.020959122979776
965,0.7984347538726727
966,0.7838341154984921
967,1.421560598452309
968,1.0179487585844473
969,2.3045582188962173
970,4.735182553558017
971,0.40292543448120854
972,0.4557030469468358
973,0.09995229635650452
974,1.3662342530192269
975,0.30701242185202093
976,1.2159633469419506
977,2.038058773785779
978,1.2156750216211127
979,2.6163949396502217
980,2.644866421317847
981,0.178358423155145
982,6.856166957756717
983,0.33699877101263154
984,0.5706733784631144
985,1.7854381258600798
986,1.3269205190436393
987,0.8801273870835363
988,1.3211816698492467
989,0.8374234677131401
990,3.3735057281955765
991,0.6188336579179974
992,2.6041348964449536
993,3.4130647960397074
994,0.4739272187438097
995,1.3183350167284837
996,1.693149491933419
997,1.4490431050074153
998,5.433169011311289
999,0.3002745543014368
1000,1.4874016708898483
